date,Artibonite,Centre,Grande_Anse,Nippes,Nord,Nord-Est,Nord-Ouest,Ouest,Sud,Sud-Est
2000-04-13,0.0,0.0,3.212500055631002,8.844545537775213,0.0,0.0,0.0,1.6244999885559082,6.183333105511135,8.382000160217284
2000-04-14,13.604000155131022,1.674999992052714,2.0424999992052713,3.720000050284646,5.3257895017925065,0.30461538754976714,5.19000015258789,4.710000061988831,1.7333333492279053,2.7779999732971192
2000-04-15,3.034000062942505,0.0,0.8600000143051147,0.9709091186523438,3.887368528466476,3.3900000865642843,2.190000081062317,2.090999937057495,0.2316666709052192,2.6909997940063475
2000-04-16,0.6,0.0,1.1100000242392223,0.0,1.6578947368421053,0.0,0.18600000143051149,0.6284999847412109,0.3633333312140571,0.0
2000-04-17,4.761999956766764,10.37749981880188,3.332499931255976,1.2845454649491743,13.929473475406045,5.577692031860352,3.131999969482422,2.1149999618530275,7.591666287846035,6.438000106811524
2000-04-18,0.0,8.772499958674112,1.8399999936421711,4.707272789695046,3.0631578596014726,2.1923076189481296,0.4440000057220459,12.57599983215332,3.348333385255602,5.582999753952026
2000-04-19,3.1440000851949055,24.039999961853027,0.0,0.0,4.094210549404747,3.3738461274367113,0.0,2.9700000286102295,0.0,0.46499996185302733
2000-04-20,17.330000178019205,35.15499973297119,17.77499993642171,12.379090742631393,5.940000207800614,2.2938461303710938,0.0,34.971000576019286,10.696666770511204,20.09400043487549
2000-04-21,3.4799999554951984,27.327499866485596,1.5899999936421711,2.7709090492942114,21.738946688802617,32.11615320352408,0.0,12.043499910831452,1.6349999904632568,6.999000358581543
2000-04-22,12.031999969482422,23.389999945958454,8.212500274181366,5.08090912212025,2.3226315598738823,2.8638462103330173,0.0,19.873499929904938,2.2250000304645963,5.168999862670899
2000-04-23,1.8660000483194987,0.0,0.0,0.0,3.581052679764597,0.0,0.0,4.390500068664551,0.0,0.0
2000-04-24,2.5739998976389566,9.03249994913737,0.0,0.0,0.0,0.0,0.8009999871253968,4.74449987411499,0.10999999443689983,0.0
2000-04-25,16.10000057220459,10.927500009536743,6.392500162124634,0.0,10.97526314384059,4.086923085726225,4.155000019073486,5.722499918937683,2.3066668245527477,9.37200026512146
2000-04-26,0.0,0.0,0.0,0.0,0.9947368345762554,0.5215384409977839,0.0,1.3125000476837159,0.0,0.0
2000-04-27,20.10800043741862,14.944999933242798,0.0,0.0,30.85105333830181,8.448461459233211,0.0,0.3449999809265137,0.0,0.0
2000-04-28,2.840000025431315,14.81999945640564,1.4875001112620037,0.0,2.542105223003187,9.468461550199068,1.4220000743865966,0.649500036239624,0.0,0.0
2000-04-29,0.3740000089009603,1.2524999380111694,0.10999999443689983,0.5263636328957297,1.5078947418614437,0.0,0.0,0.8564999818801879,0.03666666481229994,0.0
2000-04-30,0.4900000254313151,0.0,1.9924999674161274,1.6390907981178977,3.315789586619327,1.1930769223433275,0.0,0.37649998664855955,1.2050000230471294,0.0
2000-05-01,0.0,5.074999809265137,0.475000003973643,1.453636353666132,0.0,0.0,0.0,0.4695000171661377,1.103333334128062,0.0
2000-05-02,0.0,2.375000089406967,5.837499976158142,0.6654545610601251,0.0,0.8215384483337402,0.0,1.5494999647140504,1.9433333608839247,2.2259999752044677
2000-05-03,0.6740000089009602,6.527500033378601,0.61749999721845,0.0,0.7168421368849905,3.6715384813455434,0.0,3.9720000088214875,0.16833333174387613,0.37200000286102297
2000-05-04,6.24599994023641,23.19499937693278,1.4300000071525574,1.816363594748757,16.88526389473363,25.742307516244743,5.579999804496765,6.7335000991821286,0.34000001351038617,2.595000076293945
2000-05-05,6.8980000178019205,23.530000070730846,2.8324999610582986,3.9081817973743784,28.523684853001644,11.063077248059786,25.97699942588806,6.156000030040741,2.781666702694363,5.370000267028809
2000-05-06,0.4880000114440918,0.4400000075499217,1.099999984105428,1.0363636016845703,0.9821052614011263,2.628461535160358,0.0,2.7270000994205477,4.738333225250244,1.728000020980835
2000-05-07,0.0,0.4100000063578288,0.3799999952316284,1.5818181904879483,0.0,0.0,0.0,4.147499895095825,0.7216666671964858,2.1989999294281004
2000-05-08,0.0,0.0,1.3800000150998433,0.0,0.0,0.0,0.0,0.09749999642372131,0.5816666550106473,0.0
2000-05-09,0.23599999745686848,8.365000069141388,0.26500000556310016,0.0,0.434210551412482,2.166923009432279,0.2490000009536743,1.4145000338554383,0.9383333524068197,0.7559999942779541
2000-05-10,2.4079999764760336,7.180000185966492,0.26249998807907104,3.215454491701993,4.5378947885412915,4.555384800984309,1.1039999961853026,0.0,0.49833332498868305,0.17100000381469727
2000-05-11,4.875999903678894,16.117499748865765,1.4124999940395355,0.0,0.6868421403985274,1.6361538080068736,0.2670000076293945,1.0200000166893006,0.3583333392937978,0.0
2000-05-12,0.0,4.627500096956889,5.854999780654907,4.096363761208274,0.0,0.0,0.0,2.2769999504089355,8.801666657129923,0.5039999961853028
2000-05-13,8.826000054677328,12.287500421206156,1.267499993244807,0.43363636190241034,2.4236842205649927,7.714615748478816,0.0,8.1029998421669,1.0316666497124567,2.2259999990463255
2000-05-14,10.859999783833821,17.352500041325886,17.697499593098957,20.738181374289773,8.084210420909681,11.766922785685612,20.883000087738036,25.561500072479248,16.803333229488796,13.74299988746643
2000-05-15,0.2440000057220459,0.0,2.2850000063578286,2.811818252910267,1.132105312849346,2.20615384211907,0.21600000858306884,0.42150001525878905,3.756666786140866,1.2809999942779542
2000-05-16,18.474000803629558,32.72750083605448,16.64750035603841,9.44727238741788,11.445789487738358,9.48692299769475,10.808999967575073,30.700499105453492,7.509999910990397,16.301999974250794
2000-05-17,24.982000096639,34.84750016530355,17.88499967257182,15.733636682683771,21.427894341318233,14.93307715195876,24.305999946594238,47.52149837017059,9.798333313730028,19.379999542236327
2000-05-18,2.5220000982284545,4.324999928474426,0.7049999634424845,2.7981819239529697,3.1736842582100318,2.8084616294273963,0.0,1.9920000314712525,9.101666688919067,2.8829999923706056
2000-05-19,0.0,0.6525000035762787,0.1599999964237213,0.0,0.0,0.0,0.2490000009536743,1.937999927997589,0.05333333214124044,0.0
2000-05-20,0.0,0.0,0.0,0.0,0.0,0.08769230659191425,0.0,0.19049999713897706,0.0,0.0
2000-05-21,0.0,0.20000000794728598,0.0,0.0,0.0,0.0,0.0,0.6524999976158142,0.0,0.0
2000-05-22,1.8200000762939452,1.3575000166893005,0.0,1.4400000138716265,0.0,0.0,0.0,5.812500095367431,0.22000000211927626,0.0
2000-05-23,0.7899999936421712,0.6649999717871348,0.0,0.0,1.1226315686577244,0.0,0.37200000286102297,0.589499968290329,0.0,0.0
2000-05-24,1.0679999669392903,0.6400000254313151,0.09749999642372131,0.0,13.010526355944181,8.86846190232497,0.0,0.10049999952316284,0.0,0.0
2000-05-25,8.646000099182128,9.582500219345093,0.0,2.80363637750799,2.8484210905275846,1.6823076468247633,0.37200000286102297,5.845499801635742,2.3700000792741776,0.0
2000-05-26,1.3400000254313151,20.50999903678894,3.7349998553593955,9.11727237701416,8.992105145203439,20.796922757075382,1.709999966621399,6.412499874830246,5.261666589313084,4.862999820709229
2000-05-27,20.676000181833903,56.06750075022379,14.187500397364298,19.906363400545988,20.098420243514212,4.317692059736985,0.0,20.03400011062622,2.9933333132002087,14.69100046157837
2000-05-28,8.412000274658203,34.27749967575073,0.0,0.0,1.45263157392803,18.544615525465744,0.0,7.696500062942505,0.0,5.808000063896179
2000-05-29,8.482000001271565,22.277499596277874,6.407500147819519,5.083636543967507,2.1410525472540605,4.973076747013972,0.7380000114440918,18.4694993019104,2.058333396911621,10.293000030517579
2000-05-30,2.7320000012715657,5.089999854564667,0.9224999745686849,21.850909493186258,10.340526254553543,1.643076933347262,18.768000030517577,20.302498871088027,2.560000048743354,7.676999950408936
2000-05-31,42.74400075276693,43.34000031153361,11.602500895659128,6.782727544957941,52.3152632462351,69.91615588848407,13.382999658584595,17.010000228881836,1.344999975628323,3.0600001335144045
2000-06-01,18.35799961090088,4.434999942779541,105.5124937693278,28.73181741887873,11.910000098379035,6.6623077392578125,40.30499954223633,13.943999862670898,39.8516657617357,3.663000065088272
2000-06-02,5.461999921003978,9.012499888737997,0.2924999992052714,0.327272740277377,4.593158038038957,1.9523076919408946,0.2190000057220459,0.3195000052452087,0.055000000529819064,0.0
2000-06-03,0.0,0.0,1.400000015894572,0.0,0.0,0.0,0.0,0.0,0.5933333370420668,0.0
2000-06-04,2.0540000438690185,5.852499941984813,1.2024999856948853,2.5309090180830522,23.257895419472142,18.775384774574867,0.19199999570846557,2.2904999792575835,1.3183333161804411,3.7079999923706053
2000-06-05,45.28400141398112,39.17000071207682,6.06000014146169,0.0,50.474210136815124,33.666922936072716,9.638999581336975,11.722499549388885,4.061666647593181,2.793000102043152
2000-06-06,0.5179999987284343,0.8600000143051147,0.0,0.0,0.0,3.994615371410663,0.0,1.5449999451637269,0.0,0.0
2000-06-07,0.0,1.0649999678134918,0.0,0.0,0.0,0.0,0.0,0.635999995470047,0.0,0.0
2000-06-08,9.42599999109904,2.7149999737739563,0.0,0.0,3.8084210847553455,1.0523077157827525,0.48600001335144044,2.248500037193298,0.0,0.24000000953674316
2000-06-09,4.544000029563904,1.9225000043710072,25.639999230702717,1.9636362249200994,2.1599999979922644,0.9899999728569617,4.75500006377697,3.2280000329017637,12.61666594611274,0.5519999980926513
2000-06-10,21.039999771118165,8.4749998797973,1.7850000262260437,0.9381817904385653,16.40842096429122,6.210000313245333,13.278000402450562,0.5789999961853027,0.055000000529819064,0.0
2000-06-11,8.362000195185344,2.174999952316284,0.30000001192092896,0.0,7.74631593101903,4.204615372877854,0.16200001239776612,0.0,0.0,0.0
2000-06-12,0.28400001525878904,0.7724999785423279,3.364999900261561,0.0,0.5368420952244809,0.4061538256131686,0.0,0.29699999690055845,0.40999998648961383,0.0
2000-06-13,6.7239998499552405,7.812500447034836,1.3899999434749286,4.175454594872215,1.2552631528753984,0.5030769109725952,0.0,4.830000019073486,2.371666678951846,3.0600001335144045
2000-06-14,5.835999798774719,25.17499812444051,1.5300000111262004,1.3036363341591575,0.0,0.0,0.0,28.629000651836396,1.5083333253860474,7.3379998207092285
2000-06-15,1.2700000047683715,2.927500049273173,0.21750001112620035,3.766363577409224,0.0,0.0,0.1409999966621399,22.567499446868897,0.29499999682108563,7.875000071525574
2000-06-16,0.0,0.0,2.730000058809916,2.7054545012387363,0.0,0.0,0.0,5.75100025832653,1.2633333189619913,0.5759999990463257
2000-06-17,6.9,1.5874999364217122,0.08250000079472859,0.09818182208321312,0.21315791104969226,0.0,1.4699999809265136,0.3104999989271164,0.04666666852103339,0.0
2000-06-18,0.4,0.7725000182787577,0.36500000953674316,0.0,0.0,0.8192307765667255,0.0,0.0,0.166666673289405,0.0
2000-06-19,3.203999956448873,2.1099999447663627,0.0,0.0,0.3473684034849468,0.6276922959547776,0.0,0.31650000214576723,0.0,0.0
2000-06-20,3.1179999828338625,2.7325000862280526,0.0,0.8727272857319225,0.18157894674100375,0.0,0.0,3.682500070333481,0.18166667222976685,0.0
2000-06-21,1.9700000445048014,6.072500050067902,0.20999999841054282,2.5990909337997437,0.5131578759143227,8.522307560994076,0.0,9.281999784708024,2.818333294656542,2.159999895095825
2000-06-22,7.212000115712484,10.729999641577402,0.3449999988079071,0.0,2.2484209537506104,7.294615378746619,5.8139997005462645,0.2505000114440918,0.0,0.0
2000-06-23,1.4879999478658041,1.587500015894572,0.38499999046325684,1.1672726977955212,0.07894736842105263,0.0,0.17400000095367432,0.5310000240802765,0.7916666567325592,0.0
2000-06-24,0.24000000953674316,0.125,0.0,0.09818182208321312,0.1657894724293759,0.0,0.18000000715255737,0.06000000238418579,0.0,0.0
2000-06-25,18.439999930063884,6.209999839464824,1.3300000826517742,0.0,10.133684672807393,6.420000021274273,0.27899999618530275,1.8509999990463257,0.8400000201331245,4.710000038146973
2000-06-26,0.6419999758402507,1.8524999916553497,0.33500000834465027,0.11181818355213512,0.0,1.0130769106057973,0.16200001239776612,1.8720000088214874,0.1133333361811108,0.18300000429153443
2000-06-27,3.0939998865127563,11.885000318288803,0.10999999443689983,0.5236363519321788,0.4073684152803923,4.502307699276851,0.09900000095367431,0.3179999962449074,0.356666650209162,0.09599999785423279
2000-06-28,1.4519999821980794,3.3049998680750527,0.0,0.0,1.1368421504372044,1.0707692687328045,0.0,0.3900000095367432,0.0,0.0
2000-06-29,5.076000022888183,7.914999842643738,0.0,0.0,2.68421072708933,0.6923076923076923,0.0,0.33299999237060546,0.0,0.0
2000-06-30,3.196000103155772,3.345000018676122,0.0,0.0,0.6789473483436986,1.2969230871934156,0.0,0.26399999260902407,0.0,0.0
2000-07-01,0.07599999904632568,0.1899999976158142,0.26750001062949497,0.0,0.0,0.0,0.0,0.4679999887943268,0.4516666730244954,0.38999998569488525
2000-07-02,8.107999887069067,21.57750032345454,0.2399999921520551,0.3190908865495162,2.040000004203696,1.3915385053708003,0.9660000205039978,16.59150025844574,0.4116666697793537,0.44399998188018797
2000-07-03,20.014000074068704,44.027498642603554,2.822500016540289,0.0,8.302105589916831,8.967692741980919,0.7049999982118607,9.499500232934952,5.745000057750278,2.6879998564720156
2000-07-04,2.534000015258789,20.93000030517578,15.239999135335287,43.63636224920099,5.373158059622112,4.015384820791391,0.0,37.855499839782716,20.3549993303087,41.84700088500976
2000-07-05,11.23600050608317,8.645000298817953,7.112500111262004,32.86636179143732,11.46789510626542,7.426153843219463,16.901999950408936,16.927499985694887,11.269999861717224,15.338999795913697
2000-07-06,9.937999979654949,7.190000295639038,1.5600000048677127,5.893636378374967,0.9821052802236456,2.822307696709266,6.81599988937378,0.7094999767839909,0.6450000024504132,0.2610000014305115
2000-07-07,9.331999810536702,0.5049999952316284,0.0,0.0,0.13263157794350072,0.07615384688744178,0.9899999856948852,2.0069999635219573,0.0,0.0
2000-07-08,5.316000072161357,3.019999941190084,0.0,3.6218182390386406,5.4915790432377865,0.4569230813246507,0.0,1.6019999742507935,0.505000008477105,0.0
2000-07-09,7.95400021870931,2.2524999727805457,3.6599999964237213,0.0,0.5526315538506759,2.4046153105222263,0.32699999809265134,0.6480000197887421,0.7149999936421713,1.143000054359436
2000-07-10,6.221999708811442,2.587500015894572,2.9424999803304672,0.0,0.03631578934820075,0.0,1.6169999718666077,0.36749999821186063,0.5883333484331766,0.0
2000-07-11,0.1440000057220459,0.0,0.0,2.0918180400674995,0.0,0.0,0.0,5.476499912142754,0.2999999788072374,0.09599999785423279
2000-07-12,0.29200000762939454,0.0,0.0,0.0,0.8068421263443796,0.0,0.0,0.0,0.0,0.0
2000-07-13,7.096000099182129,10.037499944368998,0.23999998966852823,0.7200000286102295,2.243684197727003,0.29769229888916016,0.0,10.471499693393707,0.09333333704206678,5.2950000166893005
2000-07-14,4.340000089009603,25.599999626477558,0.6750000019868215,2.2227272662249478,0.9015789533916273,3.5561539209806003,1.9110000133514404,1.06050001680851,0.1866666641500261,0.0
2000-07-15,1.1959999879201253,1.7175000508626301,0.0,0.0,5.425263053492496,28.223076857053318,5.060999965667724,0.04650000035762787,0.3150000241067674,0.0
2000-07-16,0.828000009059906,1.5300000309944153,4.912499964237213,0.0,0.3489473681700857,0.5538461758540227,0.0,2.5230000495910643,1.5433333317438762,0.0
2000-07-17,0.0,3.577500065167745,24.067500432332356,0.42000001127069647,0.0,0.0,0.08700000047683716,3.5294999361038206,10.614999817477333,0.0
2000-07-18,5.483999943733215,2.377500136693319,23.44249979654948,24.820908286354758,0.05999999924709922,0.23076923076923078,1.587000024318695,1.5885000124573707,11.761666748258802,0.0
2000-07-19,2.962000099817912,3.3825000127156577,1.1050000190734863,12.190909298983486,1.8221052916426408,0.7776923179626465,1.4639999985694885,8.583000016212463,3.1883334285683103,4.038000202178955
2000-07-20,1.9299999952316285,13.687499841054281,0.0,0.6327272761951793,0.47526314384058904,1.8946153200589693,0.0,2.404499998688698,0.09666666719648573,0.5699999809265137
2000-07-21,6.68799991607666,3.180000031987826,5.04749995470047,17.615454500371758,2.431578887136359,2.3492307296166053,0.0,6.919499856233597,9.663333204057482,2.2019999563694
2000-07-22,4.585999949773153,10.880000114440918,0.0,0.0,0.1184210573372088,0.10384615797262925,0.0,0.04799999892711639,0.0,0.0
2000-07-23,1.4159999767939249,2.32750004529953,0.25999999046325684,0.6054545315829191,0.4815789586619327,0.8376922974219689,0.15899999141693116,0.4019999861717224,0.13833333055178323,0.0
2000-07-24,1.253999980290731,12.397499720255533,0.0,0.0,0.5115789363258764,11.995384308008047,2.6910000443458557,0.6269999742507935,0.24499999814563328,0.0
2000-07-25,5.359999879201253,0.8749999900658926,2.8575000166893005,0.0,0.26368419747603566,0.18461539195134088,0.39299999475479125,6.319499844312668,0.36000001430511475,1.5779999494552612
2000-07-26,20.847999930381775,7.747500009834766,2.21250007301569,6.583636088804766,2.2768421141724837,4.30846167069215,7.878000473976135,17.38650004118681,2.2666666035850844,2.715000119805336
2000-07-27,4.999999904632569,7.859999974568685,3.8325000206629434,1.6036363298242742,0.5763158045316997,2.5176923733491163,0.0,7.600500085949898,6.51833321319686,3.525
2000-07-28,9.224000040690104,3.337499961256981,3.5000000397364297,3.1827272826975044,0.0,2.0746154876855702,0.3,10.332000476121902,2.5683332979679108,4.928999900817871
2000-07-29,7.9020002047220865,14.039999882380167,15.970000664393107,4.860000003467906,11.801052570343018,9.98538455596337,0.0,4.5569998800754545,9.548333313730028,2.171999979019165
2000-07-30,32.56799914042155,4.707499856750171,3.8299998939037323,2.6618182442405005,31.315261840820312,7.107692200403947,10.965000033378601,3.370500090718269,3.4016665551397534,2.495999976992607
2000-07-31,47.74800186157226,11.077500502268473,13.632500410079956,0.7663635990836404,14.98736818213212,0.23769230108994704,17.612999629974365,2.8380000591278076,15.686667137675816,0.0
2000-08-01,0.0,0.0,0.24500000476837158,0.0954545411196622,0.0,0.0,0.0,0.0,2.870000163714091,1.2269999742507935
2000-08-02,2.728000028928121,4.355000029007594,15.374999443689982,12.518181887539951,1.8347368428581639,11.753077341960026,0.2490000009536743,0.7380000233650208,23.213333394792343,1.193999981880188
2000-08-03,0.07200000286102295,0.0,0.7199999888737997,1.260000012137673,0.0,0.19846153259277344,0.27599999904632566,3.979500025510788,0.8133333192931281,0.9659999728202819
2000-08-04,39.50600051879883,33.94999921321869,25.595001379648846,20.05363590067083,31.972104417650325,30.357691874870888,0.8160000085830689,27.92849943637848,17.899999724494087,15.22800017595291
2000-08-05,27.251999632517496,22.864998797575634,3.2299999594688416,1.4345453869212756,6.685263480010786,2.5453845950273366,4.299000018835068,2.5079999417066574,1.3350000315242343,0.2549999952316284
2000-08-06,2.0179999987284343,0.504999985297521,1.8800000150998433,3.1363635713403877,0.0,0.0,0.6659999847412109,0.4125,1.7116666336854298,0.1559999942779541
2000-08-07,3.07599987188975,10.165000398953756,0.0,2.4436362873424184,0.0,0.0,0.0,6.022500199079514,0.2299999925825331,0.6419999837875366
2000-08-08,4.425999975204467,6.1524999141693115,0.0,0.6981818025762384,11.374736785888672,17.231538479144756,2.6820000648498534,1.7130000054836274,0.05833333068423801,6.833999824523926
2000-08-09,13.30200023651123,34.642499486605324,3.885000467300415,0.0,27.595261699274968,36.175383201012245,2.8260000586509704,0.05249999761581421,0.07499999470180935,0.0
2000-08-10,16.051999886830647,3.2924999793370566,0.2324999968210856,0.5290909246964888,2.12684209409513,0.1592307686805725,6.504000008106232,4.814999884366989,1.1816666771968205,1.00799999833107
2000-08-11,5.568000078201294,10.702499836683273,4.6599998871485395,3.976363680579446,4.578947519001208,1.8969230651855469,0.9269999742507935,10.70100004673004,2.576666600174374,7.802999973297119
2000-08-12,8.240000216166179,1.502500096956889,0.032499998807907104,0.05999999696558172,1.4494737261220028,0.0,0.5549999952316285,0.7935000091791153,0.0,0.0
2000-08-13,0.0,1.8275001098712285,0.0,0.0,0.0,1.4884615127856915,0.0,0.32400002479553225,0.0,0.0
2000-08-14,0.04199999968210856,0.0,0.0,0.0,0.0,0.0,0.0,0.07350000143051147,0.0,0.0
2000-08-15,0.0,0.44999998311201733,7.144999901453654,4.595454508608038,0.26842104761224045,0.45692306298476,0.0,0.747000002861023,9.839999940660265,0.8399999618530274
2000-08-16,21.840000836054482,60.847500801086426,7.415000413854917,14.487272609363902,8.422105243331508,11.39307713508606,0.9629999876022339,19.64849956035614,2.961666646103064,11.480999898910522
2000-08-17,2.9160000403722126,1.6649999767541885,6.087499936421712,5.637272574684837,1.7573683889288652,1.3315384571368878,3.146999943256378,2.4419999212026595,0.6149999929798974,0.0
2000-08-18,11.044000486532846,0.9674999912579855,31.555000126361847,3.4172727411443535,10.980000219847026,3.8976921760118923,6.908999967575073,0.0,1.8999999827808804,0.0
2000-08-19,23.488000297546385,45.03250026702881,1.7825001080830891,36.61636456576261,10.484210955469232,10.848461169462938,0.0,19.135499548912048,9.470000372992622,4.7999999046325685
2000-08-20,0.6480000098546346,5.6549999713897705,19.444999933242798,1.2681818225167014,7.3500000803094165,27.81230779794546,0.0,15.806999558210373,3.9383331934611,6.830999946594238
2000-08-21,0.9939999580383301,0.0,0.0,0.0,2.4789473383050216,0.10846153589395377,7.116000032424926,0.0,0.0,0.0
2000-08-22,4.244000005722046,25.507499968012173,0.0,0.0,0.3268421009967202,0.15230769835985625,0.0,2.670000034570694,0.0,0.0
2000-08-23,19.672000885009766,7.062499915560086,0.0,0.5727272792295977,2.374736785888672,3.4753845838400035,0.0,0.3089999943971634,0.23000000417232513,0.22799999713897706
2000-08-24,12.722000213464101,24.252500653266907,8.447499771912893,1.1236363757740369,3.0063157363941797,4.557692330617171,20.39400053024292,0.8339999884366989,8.846666521496243,1.6470000505447389
2000-08-25,10.253999956448872,20.374999821186066,0.45500000317891437,0.40363636883822357,13.744736671447754,10.326923095262968,8.877000248432159,2.1269999742507935,0.13000000185436672,0.16200001239776612
2000-08-26,4.897999902566274,7.134999980529149,0.0,6.130909312855113,4.27421068831494,7.084615560678335,0.0,9.23999975323677,0.6816666920979818,3.116999888420105
2000-08-27,4.696000079313914,18.222500721613567,0.6549999862909317,0.0,14.919473582192472,17.644615246699406,2.2950000166893005,9.289499819278717,0.0,0.1950000047683716
2000-08-28,8.348000180721282,28.18000030517578,0.0,0.0,3.52894757923327,19.60384695346539,0.9569999575614929,0.5069999873638154,0.0,0.0
